,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
4,52,XRP,XRP,xrp,1784,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60789498738.0,99985727631.0,False,190824287860.79,,5,,,,2026-01-23T06:56:00.000Z,1.90851526894946,2243603645.2410145,-48.1568,0.09328204,-2.29458045,-7.91256487,3.20772618,-7.75471592,-24.86376947,116017686533.25693,3.8412,190851526894.95,,2026-01-23T06:56:00.000Z,,,,,,2026-01-23 12:28:08.911694
5,3408,USDC,USDC,usd-coin,36690,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,73611649961.01012,73611649961.01012,False,73587014018.42,,6,60901219650.23,60880837564.62611,,2026-01-23T06:56:00.000Z,0.9996653254939564,14235427996.50971,-21.6009,-0.00061207,-0.01131226,-0.02619054,-0.02184903,-0.00894972,-0.03198094,73587014018.42036,2.4363,73587014018.42,,2026-01-23T06:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-01-23 12:28:08.911694
6,5426,Solana,SOL,solana,1074,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,565827495.3460941,618907744.6383497,True,79132504468.02,,7,525236893.3,67155906782.38808,,2026-01-23T06:57:00.000Z,127.85832000577038,3268817868.545483,-36.0116,-0.3586367,-1.76820806,-10.76852185,5.30044052,-2.42290529,-34.18766469,72345752968.02446,2.3953,79132504468.02,,2026-01-23T06:57:00.000Z,,,,,,2026-01-23 12:28:08.911694
7,1958,TRON,TRX,tron,1281,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94711548607.77277,94711545770.78847,True,29198097076.26,,8,94667886298.43,29184637539.703518,,2026-01-23T06:56:00.000Z,0.30828445295273826,720504671.8891462,3.2294,-0.2140491,2.71302465,-0.45063929,9.24703055,11.35917712,4.33210347,29198097950.853905,0.9667,29198097076.26,,2026-01-23T06:56:00.000Z,,,,,,2026-01-23 12:28:08.911694
8,74,Dogecoin,DOGE,dogecoin,1381,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168432843126.57907,168432843126.57907,True,21068612450.6,,9,,,,2026-01-23T06:56:00.000Z,0.12508612963785057,835510219.9923853,-43.4187,0.00524061,-1.21660371,-10.76753335,-1.55951181,-14.50915186,-37.01077837,21068612450.603016,0.6975,21068612450.6,,2026-01-23T06:56:00.000Z,,,,,,2026-01-23 12:28:08.911694
9,2010,Cardano,ADA,cardano,1666,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,36035240284.4779,44994357503.72673,False,16214135819.91,,10,37997904336.0,13692898753.46356,,2026-01-23T06:56:00.000Z,0.3603593143554137,395533445.75137836,-44.685,0.04712775,-1.39077669,-8.51308357,1.02812106,-12.67917867,-44.70540597,12985634481.547037,0.4299,16216169145.99,,2026-01-23T06:56:00.000Z,,,,,,2026-01-23 12:28:08.911694
10,1831,Bitcoin Cash,BCH,bitcoin-cash,1124,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19984578.125,19984578.125,False,11906588900.38,,11,,,,2026-01-23T06:56:00.000Z,595.7888540808563,307564777.4100845,-33.4131,0.16003746,0.17563335,-0.70015396,3.9862367,9.4637254,17.05965638,11906588900.383097,0.3942,12511565935.7,,2026-01-23T06:56:00.000Z,,,,,,2026-01-23 12:28:08.911694
11,328,Monero,XMR,monero,353,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,9784500581.49,,12,,,,2026-01-23T06:56:00.000Z,530.4188393566399,105960206.14023909,-33.9571,1.06158156,4.14468174,-22.07657121,23.78676279,38.50164809,62.08636367,9784500581.485994,0.3239,9784500581.49,,2026-01-23T06:56:00.000Z,,,,,,2026-01-23 12:28:08.911694
12,1975,Chainlink,LINK,chainlink,2194,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12286822371.05,,13,,,,2026-01-23T06:57:00.000Z,12.286822371049032,285175760.5973413,-45.3654,-0.29572351,-1.44639291,-10.97638182,0.89585192,-2.54670113,-31.18132678,8700298557.896,0.2881,12286822371.05,,2026-01-23T06:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2026-01-23 12:28:08.911694
13,3957,UNUS SED LEO,LEO,unus-sed-leo,65,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921693173.9,985239504.0,False,8751387738.88,,14,,,,2026-01-23T06:57:00.000Z,8.88249781230763,1407174.16656372,39.1391,-0.24392154,-0.34244378,-0.13228557,10.36564929,-6.19952757,-0.89051244,8186937600.785625,0.2711,8751387738.88,,2026-01-23T06:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2026-01-23 12:28:08.911694
14,512,Stellar,XLM,stellar,799,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022']",50001806812.0,32421784030.082405,50001786883.65895,False,10572313282.73,,15,31531408660.0,6666960350.338659,,2026-01-23T06:56:00.000Z,0.21143870932719247,117612582.1435035,-36.8149,0.04999629,-1.3918572,-7.18408928,-1.21331445,-14.78777703,-33.71158766,6855220169.405604,0.227,10572317496.36,,2026-01-23T06:56:00.000Z,,,,,,2026-01-23 12:28:08.911694
0,1,Bitcoin,BTC,bitcoin,12524,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19979612.0,19979612.0,False,1786225197722.51,,1,,,,2026-01-23T06:57:00.000Z,89402.39668931074,34981391599.36967,-32.9878,-0.01171137,-0.77343117,-6.58952789,2.84276395,2.85523768,-19.74977756,1786225197722.5132,59.139,1877450330475.53,,2026-01-23T06:57:00.000Z,,,,,,2026-01-23 12:29:09.459807
1,1027,Ethereum,ETH,ethereum,11442,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem']",,120694468.89581029,120694468.89581029,True,354316796255.12,,2,,,,2026-01-23T06:57:00.000Z,2935.6506515719757,21353757553.58339,-37.9673,-0.93085029,-2.69699124,-11.40217399,0.19737286,3.43991878,-25.31660655,354316796255.119,11.7309,354316796255.12,,2026-01-23T06:57:00.000Z,,,,,,2026-01-23 12:29:09.459807
2,825,Tether USDt,USDT,tether,167965,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,186917302715.80444,189486597068.5769,True,189237543821.08,,3,,,,2026-01-23T06:57:00.000Z,0.9986856418799749,82166717798.85905,-25.409,-0.0129626,-0.03826709,-0.09457643,-0.04728501,-0.08633761,-0.15722219,186671626441.20673,6.1804,189237543821.08,,2026-01-23T06:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-23 12:29:09.459807
3,1839,BNB,BNB,bnb,3098,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",136360650.32,136360648.32,136360648.32,False,121317532274.57,,4,,,,2026-01-23T06:58:00.000Z,889.6813983303531,1870012500.0890136,-40.7489,-0.01240467,-0.02855761,-4.86080317,6.18310541,4.39775172,-20.19699889,121317532274.5711,4.021,121317534053.93,,2026-01-23T06:58:00.000Z,,,,,,2026-01-23 12:29:09.459807
4,52,XRP,XRP,xrp,1784,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60789498738.0,99985727631.0,False,190814964006.08,,5,,,,2026-01-23T06:57:00.000Z,1.908422017093149,2243855020.4115267,-48.1516,0.09529361,-2.29420676,-7.9153863,3.21157801,-7.80974937,-24.86306216,116012017799.6554,3.841,190842201709.31,,2026-01-23T06:57:00.000Z,,,,,,2026-01-23 12:29:09.459807
5,3408,USDC,USDC,usd-coin,36690,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,73611649961.01012,73611649961.01012,False,73581728368.54,,6,60901219650.23,60876464581.21289,,2026-01-23T06:57:00.000Z,0.9995935209646164,14196746359.33626,-21.819,-0.01246347,-0.03369905,-0.02635926,-0.0178585,-0.01595007,-0.032888,73581728368.54097,2.4362,73581728368.54,,2026-01-23T06:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-01-23 12:29:09.459807
6,5426,Solana,SOL,solana,1074,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,565827495.3460941,618907744.6383497,True,78997490530.1,,7,525236893.3,67041327021.63697,,2026-01-23T06:58:00.000Z,127.64017127666796,3277956693.439097,-35.8154,-0.57361129,-1.96960814,-10.91295684,5.11738023,-2.59301957,-34.29724537,72222318419.0235,2.3938,78997490530.1,,2026-01-23T06:58:00.000Z,,,,,,2026-01-23 12:29:09.459807
7,1958,TRON,TRX,tron,1281,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94711548607.77277,94711545770.78847,True,29198113388.19,,8,94667886298.43,29184653844.12323,,2026-01-23T06:57:00.000Z,0.3082846251803051,720535835.1583122,3.2314,-0.20831809,2.71436627,-0.41971555,9.24411707,11.30523664,4.31048402,29198114262.793472,0.9667,29198113388.19,,2026-01-23T06:57:00.000Z,,,,,,2026-01-23 12:29:09.459807
8,74,Dogecoin,DOGE,dogecoin,1381,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168432843126.57907,168432843126.57907,True,21067656889.26,,9,,,,2026-01-23T06:57:00.000Z,0.12508045638952103,835223717.6456565,-43.4391,0.00429374,-1.22239204,-10.76645237,-1.58669352,-14.58749379,-37.02643488,21067656889.25711,0.6975,21067656889.26,,2026-01-23T06:57:00.000Z,,,,,,2026-01-23 12:29:09.459807
9,2010,Cardano,ADA,cardano,1666,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,36035240284.4779,44994357503.72673,False,16213209851.44,,10,37997904336.0,13692116769.609589,,2026-01-23T06:57:00.000Z,0.3603387346979921,395425297.82666135,-44.7175,0.05032095,-1.39941516,-8.51426477,1.04688309,-12.75472203,-44.72597882,12984892888.64688,0.4299,16215243061.41,,2026-01-23T06:57:00.000Z,,,,,,2026-01-23 12:29:09.459807
10,1831,Bitcoin Cash,BCH,bitcoin-cash,1124,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19984578.125,19984578.125,False,11904260205.47,,11,,,,2026-01-23T06:57:00.000Z,595.6723294840382,307545309.84764206,-33.4033,0.14124319,0.1374804,-0.63820281,4.14124667,9.59244211,17.04761892,11904260205.474503,0.3941,12509118919.16,,2026-01-23T06:57:00.000Z,,,,,,2026-01-23 12:29:09.459807
11,328,Monero,XMR,monero,353,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,9803597683.51,,12,,,,2026-01-23T06:57:00.000Z,531.4540953315412,105427783.23633127,-34.4927,1.31116433,4.36660876,-21.91871583,24.19984311,38.70706859,62.33574601,9803597683.50578,0.3246,9803597683.51,,2026-01-23T06:57:00.000Z,,,,,,2026-01-23 12:29:09.459807
12,1975,Chainlink,LINK,chainlink,2194,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12276920315.04,,13,,,,2026-01-23T06:58:00.000Z,12.276920315036683,285482108.7330018,-45.2959,-0.37229886,-1.54478727,-11.04733378,0.82892493,-2.63200307,-31.23518137,8693286912.326237,0.2881,12276920315.04,,2026-01-23T06:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2026-01-23 12:29:09.459807
13,3957,UNUS SED LEO,LEO,unus-sed-leo,65,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921693173.9,985239504.0,False,8751314283.96,,14,,,,2026-01-23T06:58:00.000Z,8.88242325691386,1407796.11951521,39.3545,-0.25629006,-0.34684609,-0.13150789,10.36628784,-6.20049233,-0.89118657,8186868883.588111,0.2713,8751314283.96,,2026-01-23T06:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2026-01-23 12:29:09.459807
14,512,Stellar,XLM,stellar,799,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022']",50001806812.0,32421784030.082405,50001786883.65895,False,10571638744.18,,15,31531408660.0,6666534982.522283,,2026-01-23T06:57:00.000Z,0.2114252190381615,117605824.98296241,-36.8444,0.04947922,-1.4189467,-7.18268014,-1.21135016,-14.8326862,-33.71359667,6854782790.1681385,0.227,10571642957.53,,2026-01-23T06:57:00.000Z,,,,,,2026-01-23 12:29:09.459807
0,1,Bitcoin,BTC,bitcoin,12524,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19979612.0,19979612.0,False,1786225197722.51,,1,,,,2026-01-23T06:57:00.000Z,89402.39668931074,34981391599.36967,-32.9878,-0.01171137,-0.77343117,-6.58952789,2.84276395,2.85523768,-19.74977756,1786225197722.5132,59.139,1877450330475.53,,2026-01-23T06:57:00.000Z,,,,,,2026-01-23 12:29:09.459807
